atc_level_01_code,atc_level_02_code,atc_level_03_code,atc_level_04_code,atc_level_05_code,atc_level_01_name,atc_level_02_name,atc_level_03_name,atc_level_04_name,atc_level_05_name
QP,QP51,QP51D,QP51DX,QP51DX03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST LEISHMANIOSIS AND TRYPANOSOMOSIS,Other agents against leishmaniosis and trypanosomosis,homidium
QP,QP51,QP51D,QP51DX,QP51DX04,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST LEISHMANIOSIS AND TRYPANOSOMOSIS,Other agents against leishmaniosis and trypanosomosis,isometamidium
QP,QP51,QP51D,QP51DX,QP51DX05,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST LEISHMANIOSIS AND TRYPANOSOMOSIS,Other agents against leishmaniosis and trypanosomosis,quinapyramine
QP,QP51,QP51D,QP51DX,QP51DX06,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST LEISHMANIOSIS AND TRYPANOSOMOSIS,Other agents against leishmaniosis and trypanosomosis,domperidone
QP,QP51,QP51D,QP51DX,QP51DX07,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST LEISHMANIOSIS AND TRYPANOSOMOSIS,Other agents against leishmaniosis and trypanosomosis,miltefosine
QP,QP51,QP51E,QP51EX,QP51EX01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST BABESIOSIS AND THEILERIOSIS,Other agents against babesiosis and theileriosis,imidocarb
QP,QP51,QP51E,QP51EX,QP51EX02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST BABESIOSIS AND THEILERIOSIS,Other agents against babesiosis and theileriosis,parvaquone
QP,QP51,QP51E,QP51EX,QP51EX03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST BABESIOSIS AND THEILERIOSIS,Other agents against babesiosis and theileriosis,buparvaquone
QP,QP51,QP51X,NA,NA,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,OTHER ANTIPROTOZOAL AGENTS,NA,NA
QP,QP52,QP52A,QP52AA,QP52AA01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Quinoline derivatives and related substances,praziquantel
QP,QP52,QP52A,QP52AA,QP52AA02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Quinoline derivatives and related substances,oxamniquine
QP,QP52,QP52A,QP52AA,QP52AA04,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Quinoline derivatives and related substances,epsiprantel
QP,QP52,QP52A,QP52AA,QP52AA30,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Quinoline derivatives and related substances,combinations of quinoline derivatives and related substances
QP,QP52,QP52A,QP52AA,QP52AA51,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Quinoline derivatives and related substances,"praziquantel, combinations"
QP,QP52,QP52A,QP52AA,QP52AA54,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Quinoline derivatives and related substances,"epsiprantel, combinations"
QP,QP52,QP52A,QP52AB,QP52AB01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Organophosphorous compounds,metrifonate
QP,QP52,QP52A,QP52AB,QP52AB02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Organophosphorous compounds,bromfenofos
QP,QP52,QP52A,QP52AB,QP52AB03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Organophosphorous compounds,dichlorvos
QP,QP52,QP52A,QP52AB,QP52AB04,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Organophosphorous compounds,haloxon
QP,QP52,QP52A,QP52AB,QP52AB06,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Organophosphorous compounds,naftalofos
QP,QP52,QP52A,QP52AB,QP52AB51,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Organophosphorous compounds,"metrifonate, combinations"
QP,QP52,QP52A,QP52AC,QP52AC01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,triclabendazole
QP,QP52,QP52A,QP52AC,QP52AC02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,oxfendazole
QP,QP52,QP52A,QP52AC,QP52AC03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,parbendazole
QP,QP52,QP52A,QP52AC,QP52AC04,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,thiophanate
QP,QP52,QP52A,QP52AC,QP52AC05,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,febantel
QP,QP52,QP52A,QP52AC,QP52AC06,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,netobimine
QP,QP52,QP52A,QP52AC,QP52AC07,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,oxibendazole
QP,QP52,QP52A,QP52AC,QP52AC08,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,cambendazole
QP,QP52,QP52A,QP52AC,QP52AC09,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,mebendazole
QP,QP52,QP52A,QP52AC,QP52AC10,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,tiabendazole
QP,QP52,QP52A,QP52AC,QP52AC11,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,albendazole
QP,QP52,QP52A,QP52AC,QP52AC12,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,flubendazole
QP,QP52,QP52A,QP52AC,QP52AC13,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,fenbendazole
QP,QP52,QP52A,QP52AC,QP52AC30,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,combinations of benzimidazoles and related substances
QP,QP52,QP52A,QP52AC,QP52AC52,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,"oxfendazole, combinations"
QP,QP52,QP52A,QP52AC,QP52AC55,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,"febantel, combinations"
QP,QP52,QP52A,QP52AC,QP52AC57,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,"oxibendazole, combinations"
QP,QP52,QP52A,QP52AC,QP52AC59,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,"mebendazole, combinations"
QP,QP52,QP52A,QP52AE,QP52AE01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Imidazothiazoles,levamisole
QP,QP52,QP52A,QP52AE,QP52AE02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Imidazothiazoles,tetramisole
QP,QP52,QP52A,QP52AE,QP52AE30,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Imidazothiazoles,combinations of imidazothiazoles
QP,QP52,QP52A,QP52AE,QP52AE51,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Imidazothiazoles,"levamisole, combinations"
QP,QP52,QP52A,QP52AE,QP52AE52,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Imidazothiazoles,"tetramisole, combinations"
QP,QP52,QP52A,QP52AF,QP52AF01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Tetrahydropyrimidines,morantel
QP,QP52,QP52A,QP52AF,QP52AF02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Tetrahydropyrimidines,pyrantel
QP,QP52,QP52A,QP52AF,QP52AF03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Tetrahydropyrimidines,oxantel
QP,QP52,QP52A,QP52AF,QP52AF30,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Tetrahydropyrimidines,combinations of tetrahydropyrimidines
QP,QP52,QP52A,QP52AG,QP52AG01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",dichlorophene
QP,QP52,QP52A,QP52AG,QP52AG02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",hexachlorophene
QP,QP52,QP52A,QP52AG,QP52AG03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",niclosamide
QP,QP52,QP52A,QP52AG,QP52AG04,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",resorantel
QP,QP52,QP52A,QP52AG,QP52AG05,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",rafoxanide
QP,QP52,QP52A,QP52AG,QP52AG06,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",oxyclozanide
QP,QP52,QP52A,QP52AG,QP52AG07,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",bithionol
QP,QP52,QP52A,QP52AG,QP52AG08,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",nitroxinil
